ANO,CODIGO DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,TIPO DOSIS,REGION
2007,5190,Antioquia,Cisneros,Población menor de 1 año,VOP,,144.0,83.72093023255815,Unica,None
2007,5197,Antioquia,Cocorná,Población menor de 1 año,VOP,,207.0,75.27272727272727,Unica,None
2007,5206,Antioquia,Concepción,Población menor de 1 año,VOP,,61.0,89.70588235294117,Unica,None
2007,5209,Antioquia,Concordia,Población menor de 1 año,VOP,,334.0,69.43866943866944,Unica,None
2007,5212,Antioquia,Copacabana,Población menor de 1 año,VOP,,584.0,65.91422121896161,Unica,None
2007,5234,Antioquia,Dabeiba,Población menor de 1 año,VOP,,321.0,49.76744186046512,Unica,None
2007,5237,Antioquia,Don Matías,Población menor de 1 año,VOP,,352.0,91.19170984455958,Unica,None
2007,5240,Antioquia,Ebéjico,Población menor de 1 año,VOP,,179.0,73.66255144032921,Unica,None
2007,5250,Antioquia,El Bagre,Población menor de 1 año,VOP,,2267.0,192.28159457167092,Unica,None
2007,5264,Antioquia,Entrerríos,Población menor de 1 año,VOP,,168.0,94.3820224719101,Unica,None
2007,5266,Antioquia,Envigado,Población menor de 1 año,VOP,,1693.0,62.44928070822575,Unica,None
2007,5282,Antioquia,Fredonia,Población menor de 1 año,VOP,,421.0,103.9506172839506,Unica,None
2007,5284,Antioquia,Frontino,Población menor de 1 año,VOP,,334.0,74.05764966740577,Unica,None
2007,5306,Antioquia,Giraldo,Población menor de 1 año,VOP,,68.0,85.0,Unica,None
2007,5308,Antioquia,Girardota,Población menor de 1 año,VOP,,499.0,59.263657957244654,Unica,None
2007,5310,Antioquia,Gómez Plata,Población menor de 1 año,VOP,,94.0,43.11926605504588,Unica,None
2007,5313,Antioquia,Granada,Población menor de 1 año,VOP,,150.0,81.52173913043478,Unica,None
2007,5315,Antioquia,Guadalupe,Población menor de 1 año,VOP,,105.0,92.92035398230088,Unica,None
2007,5318,Antioquia,Guarne,Población menor de 1 año,VOP,,431.0,50.70588235294118,Unica,None
2007,5321,Antioquia,Guatapé,Población menor de 1 año,VOP,,64.0,64.0,Unica,None
2007,5347,Antioquia,Heliconia,Población menor de 1 año,VOP,,104.0,78.19548872180451,Unica,None
2007,5353,Antioquia,Hispania,Población menor de 1 año,VOP,,83.0,96.51162790697676,Unica,None
2007,5360,Antioquia,Itaguí,Población menor de 1 año,VOP,,3046.0,73.64603481624758,Unica,None
2007,5361,Antioquia,Ituango,Población menor de 1 año,VOP,,434.0,62.26685796269727,Unica,None
2007,5364,Antioquia,Jardín,Población menor de 1 año,VOP,,220.0,71.19741100323624,Unica,None
2007,5368,Antioquia,Jericó,Población menor de 1 año,VOP,,170.0,73.59307359307358,Unica,None
2007,5376,Antioquia,La Ceja,Población menor de 1 año,VOP,,876.0,100.45871559633028,Unica,None
2007,5380,Antioquia,La Estrella,Población menor de 1 año,VOP,,253.0,25.65922920892495,Unica,None
2007,5390,Antioquia,La Pintada,Población menor de 1 año,VOP,,139.0,104.51127819548873,Unica,None
2007,5400,Antioquia,La Unión,Población menor de 1 año,VOP,,275.0,71.61458333333334,Unica,None
2007,5411,Antioquia,Liborina,Población menor de 1 año,VOP,,160.0,103.2258064516129,Unica,None
2007,5425,Antioquia,Maceo,Población menor de 1 año,VOP,,159.0,112.7659574468085,Unica,None
2007,5440,Antioquia,Marinilla,Población menor de 1 año,VOP,,704.0,71.39959432048681,Unica,None
2007,5467,Antioquia,Montebello,Población menor de 1 año,VOP,,95.0,69.85294117647058,Unica,None
2007,5475,Antioquia,Murindó,Población menor de 1 año,VOP,,61.0,74.39024390243902,Unica,None
2007,5480,Antioquia,Mutatá,Población menor de 1 año,VOP,,449.0,109.7799511002445,Unica,None
2007,5483,Antioquia,Nariño,Población menor de 1 año,VOP,,202.0,56.582633053221286,Unica,None
2007,5490,Antioquia,Necoclí,Población menor de 1 año,VOP,,1435.0,107.65191297824457,Unica,None
2007,5495,Antioquia,Nechí,Población menor de 1 año,VOP,,294.0,57.30994152046783,Unica,None
2007,5501,Antioquia,Olaya,Población menor de 1 año,VOP,,34.0,52.307692307692314,Unica,None
2007,5541,Antioquia,Peñol,Población menor de 1 año,VOP,,226.0,67.46268656716417,Unica,None
2007,5543,Antioquia,Peque,Población menor de 1 año,VOP,,160.0,72.72727272727273,Unica,None
2007,5576,Antioquia,Pueblorrico,Población menor de 1 año,VOP,,112.0,65.11627906976744,Unica,None
2007,5579,Antioquia,Puerto Berrío,Población menor de 1 año,VOP,,951.0,124.96714848883047,Unica,None
2007,5585,Antioquia,Puerto Nare,Población menor de 1 año,VOP,,293.0,78.55227882037534,Unica,None
2007,5591,Antioquia,Puerto Triunfo,Población menor de 1 año,VOP,,303.0,81.01604278074866,Unica,None
2007,5604,Antioquia,Remedios,Población menor de 1 año,VOP,,441.0,85.13513513513513,Unica,None
2007,5607,Antioquia,Retiro,Población menor de 1 año,VOP,,135.0,40.0593471810089,Unica,None
2007,5615,Antioquia,Rionegro,Población menor de 1 año,VOP,,1721.0,90.96194503171247,Unica,None
2007,5628,Antioquia,Sabanalarga,Población menor de 1 año,VOP,,165.0,83.33333333333334,Unica,None
2007,5631,Antioquia,Sabaneta,Población menor de 1 año,VOP,,321.0,66.32231404958677,Unica,None
2007,5642,Antioquia,Salgar,Población menor de 1 año,VOP,,299.0,71.70263788968825,Unica,None
2007,5647,Antioquia,San Andrés,Población menor de 1 año,VOP,,122.0,82.99319727891157,Unica,None
2007,5649,Antioquia,San Carlos,Población menor de 1 año,VOP,,162.0,48.64864864864865,Unica,None
2007,5652,Antioquia,San Francisco,Población menor de 1 año,VOP,,93.0,71.53846153846153,Unica,None
2007,5656,Antioquia,San Jerónimo,Población menor de 1 año,VOP,,175.0,72.61410788381743,Unica,None
2007,5658,Antioquia,San José de la Montaña,Población menor de 1 año,VOP,,56.0,68.29268292682927,Unica,None
2007,5659,Antioquia,San Juan de Urabá,Población menor de 1 año,VOP,,648.0,95.01466275659824,Unica,None
2007,5660,Antioquia,San Luis,Población menor de 1 año,VOP,,198.0,80.48780487804879,Unica,None
2007,5664,Antioquia,San Pedro,Población menor de 1 año,VOP,,361.0,74.58677685950413,Unica,None
2007,5665,Antioquia,San Pedro de Urabá,Población menor de 1 año,VOP,,849.0,104.68557336621456,Unica,None
2007,5667,Antioquia,San Rafael,Población menor de 1 año,VOP,,220.0,94.82758620689656,Unica,None
2007,5670,Antioquia,San Roque,Población menor de 1 año,VOP,,314.0,80.719794344473,Unica,None
2007,5674,Antioquia,San Vicente,Población menor de 1 año,VOP,,345.0,107.4766355140187,Unica,None
2007,5679,Antioquia,Santa Bárbara,Población menor de 1 año,VOP,,467.0,104.7085201793722,Unica,None
2007,5686,Antioquia,Santa Rosa de Osos,Población menor de 1 año,VOP,,646.0,105.38336052202284,Unica,None
2007,5690,Antioquia,Santo Domingo,Población menor de 1 año,VOP,,163.0,69.95708154506438,Unica,None
2007,5697,Antioquia,El Santuario,Población menor de 1 año,VOP,,522.0,112.98701298701299,Unica,None
2007,5736,Antioquia,Segovia,Población menor de 1 año,VOP,,870.0,103.44827586206897,Unica,None
2007,5756,Antioquia,Sonsón,Población menor de 1 año,VOP,,612.0,91.8918918918919,Unica,None
2007,5761,Antioquia,Sopetrán,Población menor de 1 año,VOP,,196.0,75.96899224806202,Unica,None
2007,5789,Antioquia,Támesis,Población menor de 1 año,VOP,,238.0,91.53846153846153,Unica,None
2007,5790,Antioquia,Tarazá,Población menor de 1 año,VOP,,763.0,72.66666666666667,Unica,None
2007,5792,Antioquia,Tarso,Población menor de 1 año,VOP,,93.0,58.86075949367089,Unica,None
2007,5809,Antioquia,Titiribí,Población menor de 1 año,VOP,,159.0,72.93577981651376,Unica,None
2007,5819,Antioquia,Toledo,Población menor de 1 año,VOP,,127.0,83.00653594771242,Unica,None
2007,5837,Antioquia,Turbo,Población menor de 1 año,VOP,,3535.0,104.55486542443064,Unica,None
2007,5842,Antioquia,Uramita,Población menor de 1 año,VOP,,137.0,74.05405405405405,Unica,None
2007,5847,Antioquia,Urrao,Población menor de 1 año,VOP,,525.0,58.52842809364549,Unica,None
2007,5854,Antioquia,Valdivia,Población menor de 1 año,VOP,,443.0,93.0672268907563,Unica,None
2007,5856,Antioquia,Valparaíso,Población menor de 1 año,VOP,,86.0,68.8,Unica,None
2007,5858,Antioquia,Vegachí,Población menor de 1 año,VOP,,231.0,88.84615384615384,Unica,None
2007,5861,Antioquia,Venecia,Población menor de 1 año,VOP,,269.0,121.71945701357465,Unica,None
2007,5873,Antioquia,Vigía del Fuerte,Población menor de 1 año,VOP,,44.0,37.60683760683761,Unica,None
2007,5885,Antioquia,Yalí,Población menor de 1 año,VOP,,103.0,51.5,Unica,None
2007,5887,Antioquia,Yarumal,Población menor de 1 año,VOP,,888.0,97.15536105032822,Unica,None
2007,5890,Antioquia,Yolombó,Población menor de 1 año,VOP,,356.0,86.61800486618006,Unica,None
2007,5893,Antioquia,Yondó,Población menor de 1 año,VOP,,291.0,85.33724340175954,Unica,None
2007,5895,Antioquia,Zaragoza,Población menor de 1 año,VOP,,664.0,95.12893982808023,Unica,None
2007,8001,Atlántico,Barranquilla,Población menor de 1 año,VOP,,26623.0,126.83054642465818,Unica,None
2007,8078,Atlántico,Baranoa,Población menor de 1 año,VOP,,1086.0,103.42857142857143,Unica,None
2007,8137,Atlántico,Campo de la Cruz,Población menor de 1 año,VOP,,362.0,92.3469387755102,Unica,None
2007,8141,Atlántico,Candelaria,Población menor de 1 año,VOP,,363.0,142.35294117647058,Unica,None
2007,8296,Atlántico,Galapa,Población menor de 1 año,VOP,,563.0,74.47089947089947,Unica,None
2007,8372,Atlántico,Juan de Acosta,Población menor de 1 año,VOP,,306.0,102.0,Unica,None
2007,8421,Atlántico,Luruaco,Población menor de 1 año,VOP,,521.0,94.89981785063752,Unica,None
2007,8433,Atlántico,Malambo,Población menor de 1 año,VOP,,2176.0,93.35049335049335,Unica,None
2007,8436,Atlántico,Manatí,Población menor de 1 año,VOP,,259.0,91.51943462897526,Unica,None
2007,8520,Atlántico,Palmar de Varela,Población menor de 1 año,VOP,,496.0,108.53391684901533,Unica,None
2007,8549,Atlántico,Piojó,Población menor de 1 año,VOP,,65.0,57.01754385964912,Unica,None
2007,8558,Atlántico,Polonuevo,Población menor de 1 año,VOP,,290.0,102.47349823321554,Unica,None
2007,8560,Atlántico,Ponedera,Población menor de 1 año,VOP,,385.0,85.17699115044249,Unica,None
2007,8573,Atlántico,Puerto Colombia,Población menor de 1 año,VOP,,753.0,154.93827160493828,Unica,None
2007,8606,Atlántico,Repelón,Población menor de 1 año,VOP,,555.0,101.27737226277371,Unica,None
2007,8634,Atlántico,Sabanagrande,Población menor de 1 año,VOP,,504.0,95.81749049429658,Unica,None
2007,8638,Atlántico,Sabanalarga,Población menor de 1 año,VOP,,1558.0,78.84615384615384,Unica,None
2007,8675,Atlántico,Santa Lucía,Población menor de 1 año,VOP,,188.0,70.67669172932331,Unica,None
2007,8685,Atlántico,Santo Tomás,Población menor de 1 año,VOP,,325.0,75.5813953488372,Unica,None
2007,8758,Atlántico,Soledad,Población menor de 1 año,VOP,,7221.0,70.82883766552231,Unica,None
2007,8770,Atlántico,Suan,Población menor de 1 año,VOP,,156.0,89.65517241379311,Unica,None
2007,8832,Atlántico,Tubará,Población menor de 1 año,VOP,,124.0,57.674418604651166,Unica,None
2007,8849,Atlántico,Usiacurí,Población menor de 1 año,VOP,,111.0,58.730158730158735,Unica,None
2007,11001,Bogotá D.C.,Bogotá D.C.,Población menor de 1 año,VOP,,111145.0,94.15477148545047,Unica,None
2007,13001,Bolívar,Cartagena,Población menor de 1 año,VOP,,21772.0,124.69644902634593,Unica,None
2007,13006,Bolívar,Achí,Población menor de 1 año,VOP,,592.0,129.54048140043764,Unica,None
2007,13030,Bolívar,Altos del Rosario,Población menor de 1 año,VOP,,242.0,82.5938566552901,Unica,None
2007,13042,Bolívar,Arenal,Población menor de 1 año,VOP,,165.0,38.19444444444444,Unica,None
2007,13052,Bolívar,Arjona,Población menor de 1 año,VOP,,1216.0,86.73323823109843,Unica,None
2007,13062,Bolívar,Arroyohondo,Población menor de 1 año,VOP,,91.0,42.924528301886795,Unica,None
2007,13074,Bolívar,Barranco de Loba,Población menor de 1 año,VOP,,514.0,115.50561797752809,Unica,None
2007,13140,Bolívar,Calamar,Población menor de 1 año,VOP,,365.0,73.44064386317908,Unica,None
2007,13160,Bolívar,Cantagallo,Población menor de 1 año,VOP,,188.0,100.53475935828877,Unica,None
2007,13188,Bolívar,Cicuco,Población menor de 1 año,VOP,,227.0,90.07936507936508,Unica,None
2007,13212,Bolívar,Córdoba,Población menor de 1 año,VOP,,467.0,138.57566765578636,Unica,None
2007,13222,Bolívar,Clemencia,Población menor de 1 año,VOP,,331.0,112.20338983050848,Unica,None
2007,13244,Bolívar,El Carmen de Bolívar,Población menor de 1 año,VOP,,1292.0,72.74774774774775,Unica,None
2007,13248,Bolívar,El Guamo,Población menor de 1 año,VOP,,153.0,98.07692307692307,Unica,None
2007,13268,Bolívar,El Peñón,Población menor de 1 año,VOP,,324.0,147.94520547945206,Unica,None
2007,13300,Bolívar,Hatillo de Loba,Población menor de 1 año,VOP,,337.0,105.31250000000001,Unica,None
2007,13430,Bolívar,Magangué,Población menor de 1 año,VOP,,3007.0,108.94927536231884,Unica,None
2007,13433,Bolívar,Mahates,Población menor de 1 año,VOP,,435.0,82.5426944971537,Unica,None
2007,13440,Bolívar,Margarita,Población menor de 1 año,VOP,,222.0,96.94323144104804,Unica,None
2007,13442,Bolívar,María La Baja,Población menor de 1 año,VOP,,1252.0,105.65400843881856,Unica,None
2007,13458,Bolívar,Montecristo,Población menor de 1 año,VOP,,1024.0,229.59641255605382,Unica,None
2007,13468,Bolívar,Mompós,Población menor de 1 año,VOP,,74.0,7.543323139653414,Unica,None
2007,13473,Bolívar,Morales,Población menor de 1 año,VOP,,404.0,85.77494692144374,Unica,None
2007,13549,Bolívar,Pinillos,Población menor de 1 año,VOP,,659.0,99.84848484848486,Unica,None
2007,13580,Bolívar,Regidor,Población menor de 1 año,VOP,,209.0,81.0077519379845,Unica,None
2007,13600,Bolívar,Río Viejo,Población menor de 1 año,VOP,,349.0,60.59027777777778,Unica,None
2007,13620,Bolívar,San Cristóbal,Población menor de 1 año,VOP,,140.0,110.23622047244095,Unica,None
2007,13647,Bolívar,San Estanislao,Población menor de 1 año,VOP,,380.0,101.87667560321717,Unica,None
2007,13650,Bolívar,San Fernando,Población menor de 1 año,VOP,,249.0,75.45454545454545,Unica,None
2007,13654,Bolívar,San Jacinto,Población menor de 1 año,VOP,,384.0,89.30232558139535,Unica,None
2007,13655,Bolívar,San Jacinto del Cauca,Población menor de 1 año,VOP,,206.0,68.89632107023411,Unica,None
2007,13657,Bolívar,San Juan Nepomuceno,Población menor de 1 año,VOP,,884.0,133.13253012048193,Unica,None
2007,13667,Bolívar,San Martín de Loba,Población menor de 1 año,VOP,,586.0,145.409429280397,Unica,None
2007,13670,Bolívar,San Pablo,Población menor de 1 año,VOP,,745.0,106.12535612535612,Unica,None
2007,13673,Bolívar,Santa Catalina,Población menor de 1 año,VOP,,266.0,86.64495114006515,Unica,None
2007,13683,Bolívar,Santa Rosa,Población menor de 1 año,VOP,,261.0,54.71698113207547,Unica,None
2007,13688,Bolívar,Santa Rosa del Sur,Población menor de 1 año,VOP,,857.0,88.71635610766046,Unica,None
2007,13744,Bolívar,Simití,Población menor de 1 año,VOP,,711.0,133.14606741573033,Unica,None
2007,13760,Bolívar,Soplaviento,Población menor de 1 año,VOP,,164.0,105.12820512820514,Unica,None
2007,13780,Bolívar,Talaigua Nuevo,Población menor de 1 año,VOP,,349.0,125.08960573476702,Unica,None
2007,13810,Bolívar,Tiquisio,Población menor de 1 año,VOP,,221.0,38.43478260869565,Unica,None
2007,13836,Bolívar,Turbaco,Población menor de 1 año,VOP,,1101.0,89.29440389294405,Unica,None
2007,13838,Bolívar,Turbaná,Población menor de 1 año,VOP,,309.0,88.03418803418803,Unica,None
2007,13873,Bolívar,Villanueva,Población menor de 1 año,VOP,,382.0,92.71844660194175,Unica,None
2007,13894,Bolívar,Zambrano,Población menor de 1 año,VOP,,299.0,115.89147286821706,Unica,None
2007,15001,Boyacá,Tunja,Población menor de 1 año,VOP,,3045.0,101.60160160160162,Unica,None
2007,15022,Boyacá,Almeida,Población menor de 1 año,VOP,,19.0,54.285714285714285,Unica,None
2007,15047,Boyacá,Aquitania,Población menor de 1 año,VOP,,436.0,117.20430107526883,Unica,None
2007,15051,Boyacá,Arcabuco,Población menor de 1 año,VOP,,104.0,90.43478260869566,Unica,None
2007,15087,Boyacá,Belén,Población menor de 1 año,VOP,,126.0,85.13513513513513,Unica,None
2007,15090,Boyacá,Berbeo,Población menor de 1 año,VOP,,40.0,93.02325581395348,Unica,None
2007,15092,Boyacá,Beteitiva,Población menor de 1 año,VOP,,29.0,59.183673469387756,Unica,None
2007,15097,Boyacá,Boavita,Población menor de 1 año,VOP,,89.0,71.7741935483871,Unica,None
2007,15104,Boyacá,Boyacá,Población menor de 1 año,VOP,,72.0,66.05504587155964,Unica,None
2007,15106,Boyacá,Briceño,Población menor de 1 año,VOP,,55.0,105.76923076923077,Unica,None
2007,15109,Boyacá,Buenavista,Población menor de 1 año,VOP,,84.0,73.04347826086956,Unica,None
2007,15114,Boyacá,Busbanza,Población menor de 1 año,VOP,,7.0,41.17647058823529,Unica,None
2007,15131,Boyacá,Caldas,Población menor de 1 año,VOP,,58.0,86.56716417910447,Unica,None
2007,15135,Boyacá,Campohermoso,Población menor de 1 año,VOP,,78.0,86.66666666666667,Unica,None
2007,15162,Boyacá,Cerinza,Población menor de 1 año,VOP,,68.0,103.03030303030303,Unica,None
2007,15172,Boyacá,Chinavita,Población menor de 1 año,VOP,,51.0,80.95238095238095,Unica,None
2007,15176,Boyacá,Chiquinquirá,Población menor de 1 año,VOP,,1313.0,117.75784753363227,Unica,None
2007,15180,Boyacá,Chiscas,Población menor de 1 año,VOP,,67.0,67.67676767676768,Unica,None
2007,15183,Boyacá,Chita,Población menor de 1 año,VOP,,193.0,75.390625,Unica,None
2007,15185,Boyacá,Chitaraque,Población menor de 1 año,VOP,,95.0,74.21875,Unica,None
2007,15187,Boyacá,Chivatá,Población menor de 1 año,VOP,,55.0,49.549549549549546,Unica,None
2007,15189,Boyacá,Ciénega,Población menor de 1 año,VOP,,76.0,80.85106382978722,Unica,None
2007,15204,Boyacá,Combita,Población menor de 1 año,VOP,,138.0,66.34615384615384,Unica,None
2007,15212,Boyacá,Coper,Población menor de 1 año,VOP,,42.0,53.16455696202531,Unica,None
2007,15215,Boyacá,Corrales,Población menor de 1 año,VOP,,40.0,93.02325581395348,Unica,None
2007,15218,Boyacá,Covarachía,Población menor de 1 año,VOP,,42.0,68.85245901639344,Unica,None
2007,15223,Boyacá,Cubará,Población menor de 1 año,VOP,,121.0,70.34883720930233,Unica,None
2007,15224,Boyacá,Cucaita,Población menor de 1 año,VOP,,87.0,86.13861386138613,Unica,None
2007,15226,Boyacá,Cuítiva,Población menor de 1 año,VOP,,32.0,91.42857142857143,Unica,None
2007,15232,Boyacá,Chiquiza,Población menor de 1 año,VOP,,94.0,72.86821705426357,Unica,None
2007,15236,Boyacá,Chivor,Población menor de 1 año,VOP,,20.0,41.66666666666667,Unica,None
2007,15238,Boyacá,Duitama,Población menor de 1 año,VOP,,1973.0,100.61193268740438,Unica,None
2007,15244,Boyacá,El Cocuy,Población menor de 1 año,VOP,,98.0,87.5,Unica,None
2007,15248,Boyacá,El Espino,Población menor de 1 año,VOP,,59.0,85.5072463768116,Unica,None
2007,15272,Boyacá,Firavitoba,Población menor de 1 año,VOP,,75.0,75.75757575757575,Unica,None
2007,15276,Boyacá,Floresta,Población menor de 1 año,VOP,,44.0,58.666666666666664,Unica,None
2007,15293,Boyacá,Gachantivá,Población menor de 1 año,VOP,,51.0,78.46153846153847,Unica,None
2007,15296,Boyacá,Gámeza,Población menor de 1 año,VOP,,108.0,95.57522123893806,Unica,None
2007,15299,Boyacá,Garagoa,Población menor de 1 año,VOP,,305.0,97.75641025641025,Unica,None
2007,15317,Boyacá,Guacamayas,Población menor de 1 año,VOP,,19.0,65.51724137931035,Unica,None
2007,15322,Boyacá,Guateque,Población menor de 1 año,VOP,,174.0,103.57142857142858,Unica,None
2007,15325,Boyacá,Guayatá,Población menor de 1 año,VOP,,63.0,86.3013698630137,Unica,None
2007,15332,Boyacá,Guicán,Población menor de 1 año,VOP,,102.0,49.275362318840585,Unica,None
2007,15362,Boyacá,Iza,Población menor de 1 año,VOP,,24.0,72.72727272727273,Unica,None
2007,15367,Boyacá,Jenesano,Población menor de 1 año,VOP,,134.0,100.0,Unica,None
2007,15368,Boyacá,Jericó,Población menor de 1 año,VOP,,64.0,79.01234567901234,Unica,None
2007,15377,Boyacá,Labranzagrande,Población menor de 1 año,VOP,,44.0,48.888888888888886,Unica,None
2007,15380,Boyacá,La Capilla,Población menor de 1 año,VOP,,38.0,86.36363636363636,Unica,None
2007,15401,Boyacá,La Victoria,Población menor de 1 año,VOP,,24.0,72.72727272727273,Unica,None
2007,15403,Boyacá,La Uvita,Población menor de 1 año,VOP,,45.0,84.90566037735849,Unica,None
2007,15407,Boyacá,Villa de Leiva,Población menor de 1 año,VOP,,231.0,99.14163090128756,Unica,None
2007,15425,Boyacá,Macanal,Población menor de 1 año,VOP,,68.0,88.31168831168831,Unica,None
2007,15442,Boyacá,Maripí,Población menor de 1 año,VOP,,124.0,67.3913043478261,Unica,None
2007,15455,Boyacá,Miraflores,Población menor de 1 año,VOP,,169.0,104.96894409937889,Unica,None
2007,15464,Boyacá,Mongua,Población menor de 1 año,VOP,,139.0,125.22522522522523,Unica,None
2007,15466,Boyacá,Monguí,Población menor de 1 año,VOP,,79.0,82.29166666666666,Unica,None
2007,15469,Boyacá,Moniquirá,Población menor de 1 año,VOP,,360.0,90.6801007556675,Unica,None
2007,15476,Boyacá,Motavita,Población menor de 1 año,VOP,,109.0,67.28395061728395,Unica,None
2007,15480,Boyacá,Muzo,Población menor de 1 año,VOP,,443.0,200.45248868778282,Unica,None
2007,15491,Boyacá,Nobsa,Población menor de 1 año,VOP,,233.0,78.45117845117845,Unica,None
2007,15494,Boyacá,Nuevo Colón,Población menor de 1 año,VOP,,111.0,88.09523809523809,Unica,None
2007,15500,Boyacá,Oicatá,Población menor de 1 año,VOP,,32.0,52.459016393442624,Unica,None
2007,15507,Boyacá,Otanche,Población menor de 1 año,VOP,,172.0,64.41947565543072,Unica,None
2007,15511,Boyacá,Pachavita,Población menor de 1 año,VOP,,33.0,66.0,Unica,None
2007,15514,Boyacá,Páez,Población menor de 1 año,VOP,,43.0,59.72222222222222,Unica,None
2007,15516,Boyacá,Paipa,Población menor de 1 año,VOP,,569.0,104.21245421245422,Unica,None
2007,15518,Boyacá,Pajarito,Población menor de 1 año,VOP,,39.0,100.0,Unica,None
2007,15522,Boyacá,Panqueba,Población menor de 1 año,VOP,,22.0,78.57142857142857,Unica,None
2007,15531,Boyacá,Pauna,Población menor de 1 año,VOP,,226.0,101.8018018018018,Unica,None
2007,15533,Boyacá,Paya,Población menor de 1 año,VOP,,41.0,93.18181818181817,Unica,None
2007,15537,Boyacá,Paz del Río,Población menor de 1 año,VOP,,90.0,90.0,Unica,None
2007,15542,Boyacá,Pesca,Población menor de 1 año,VOP,,138.0,79.76878612716763,Unica,None
2007,15550,Boyacá,Pisba,Población menor de 1 año,VOP,,13.0,46.42857142857143,Unica,None
2007,15572,Boyacá,Puerto Boyacá,Población menor de 1 año,VOP,,918.0,83.22756119673618,Unica,None
2007,15580,Boyacá,Quipama,Población menor de 1 año,VOP,,109.0,69.42675159235668,Unica,None
