ANO,CODIGO DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,TIPO DOSIS,REGION
2010,5360,ANTIOQUIA,Itaguí,Población Menor de 1 año,VOP,4103.0,2781,67.77967340970021,1ra Dosis,None
2010,5361,ANTIOQUIA,Ituango,Población Menor de 1 año,VOP,617.0,498,80.71312803889789,1ra Dosis,None
2010,5364,ANTIOQUIA,Jardín,Población Menor de 1 año,VOP,281.0,158,56.22775800711744,1ra Dosis,None
2010,5368,ANTIOQUIA,Jericó,Población Menor de 1 año,VOP,223.0,133,59.64125560538116,1ra Dosis,None
2010,5376,ANTIOQUIA,La Ceja,Población Menor de 1 año,VOP,871.0,636,73.0195177956372,1ra Dosis,None
2010,5380,ANTIOQUIA,La Estrella,Población Menor de 1 año,VOP,991.0,388,39.15237134207871,1ra Dosis,None
2010,5390,ANTIOQUIA,La Pintada,Población Menor de 1 año,VOP,128.0,106,82.8125,1ra Dosis,None
2010,5400,ANTIOQUIA,La Unión,Población Menor de 1 año,VOP,364.0,270,74.17582417582418,1ra Dosis,None
2010,5411,ANTIOQUIA,Liborina,Población Menor de 1 año,VOP,171.0,121,70.76023391812866,1ra Dosis,None
2010,5425,ANTIOQUIA,Maceo,Población Menor de 1 año,VOP,135.0,121,89.62962962962962,1ra Dosis,None
2010,5440,ANTIOQUIA,Marinilla,Población Menor de 1 año,VOP,986.0,615,62.37322515212982,1ra Dosis,None
2010,5467,ANTIOQUIA,Montebello,Población Menor de 1 año,VOP,124.0,85,68.54838709677419,1ra Dosis,None
2010,5475,ANTIOQUIA,Murindó,Población Menor de 1 año,VOP,86.0,44,51.162790697674424,1ra Dosis,None
2010,5480,ANTIOQUIA,Mutatá,Población Menor de 1 año,VOP,433.0,376,86.83602771362587,1ra Dosis,None
2010,5483,ANTIOQUIA,Nariño,Población Menor de 1 año,VOP,359.0,179,49.86072423398329,1ra Dosis,None
2010,5490,ANTIOQUIA,Necoclí,Población Menor de 1 año,VOP,1393.0,1339,96.12347451543431,1ra Dosis,None
2010,5495,ANTIOQUIA,Nechí,Población Menor de 1 año,VOP,539.0,626,116.14100185528757,1ra Dosis,None
2010,5501,ANTIOQUIA,Olaya,Población Menor de 1 año,VOP,65.0,42,64.61538461538461,1ra Dosis,None
2010,5541,ANTIOQUIA,Peñol,Población Menor de 1 año,VOP,334.0,237,70.95808383233533,1ra Dosis,None
2010,5543,ANTIOQUIA,Peque,Población Menor de 1 año,VOP,224.0,131,58.48214285714286,1ra Dosis,None
2010,5576,ANTIOQUIA,Pueblorrico,Población Menor de 1 año,VOP,158.0,109,68.9873417721519,1ra Dosis,None
2010,5579,ANTIOQUIA,Puerto Berrío,Población Menor de 1 año,VOP,794.0,663,83.50125944584383,1ra Dosis,None
2010,5585,ANTIOQUIA,Puerto Nare,Población Menor de 1 año,VOP,379.0,188,49.6042216358839,1ra Dosis,None
2010,5591,ANTIOQUIA,Puerto Triunfo,Población Menor de 1 año,VOP,396.0,285,71.96969696969697,1ra Dosis,None
2010,5604,ANTIOQUIA,Remedios,Población Menor de 1 año,VOP,546.0,495,90.65934065934066,1ra Dosis,None
2010,5607,ANTIOQUIA,Retiro,Población Menor de 1 año,VOP,323.0,137,42.414860681114554,1ra Dosis,None
2010,5615,ANTIOQUIA,Rionegro,Población Menor de 1 año,VOP,1907.0,1493,78.29050865233351,1ra Dosis,None
2010,5628,ANTIOQUIA,Sabanalarga,Población Menor de 1 año,VOP,197.0,190,96.44670050761421,1ra Dosis,None
2010,5631,ANTIOQUIA,Sabaneta,Población Menor de 1 año,VOP,536.0,403,75.18656716417911,1ra Dosis,None
2010,5642,ANTIOQUIA,Salgar,Población Menor de 1 año,VOP,384.0,279,72.65625,1ra Dosis,None
2010,5647,ANTIOQUIA,San Andrés,Población Menor de 1 año,VOP,143.0,103,72.02797202797203,1ra Dosis,None
2010,5649,ANTIOQUIA,San Carlos,Población Menor de 1 año,VOP,308.0,189,61.36363636363637,1ra Dosis,None
2010,5652,ANTIOQUIA,San Francisco,Población Menor de 1 año,VOP,124.0,106,85.48387096774194,1ra Dosis,None
2010,5656,ANTIOQUIA,San Jerónimo,Población Menor de 1 año,VOP,240.0,141,58.75,1ra Dosis,None
2010,5658,ANTIOQUIA,San José de la Montaña,Población Menor de 1 año,VOP,78.0,44,56.41025641025641,1ra Dosis,None
2010,5659,ANTIOQUIA,San Juan de Urabá,Población Menor de 1 año,VOP,641.0,519,80.96723868954759,1ra Dosis,None
2010,5660,ANTIOQUIA,San Luis,Población Menor de 1 año,VOP,221.0,203,91.8552036199095,1ra Dosis,None
2010,5664,ANTIOQUIA,San Pedro,Población Menor de 1 año,VOP,482.0,381,79.04564315352697,1ra Dosis,None
2010,5665,ANTIOQUIA,San Pedro de Urabá,Población Menor de 1 año,VOP,744.0,885,118.9516129032258,1ra Dosis,None
2010,5667,ANTIOQUIA,San Rafael,Población Menor de 1 año,VOP,243.0,175,72.0164609053498,1ra Dosis,None
2010,5670,ANTIOQUIA,San Roque,Población Menor de 1 año,VOP,365.0,360,98.63013698630137,1ra Dosis,None
2010,5674,ANTIOQUIA,San Vicente,Población Menor de 1 año,VOP,312.0,264,84.61538461538461,1ra Dosis,None
2010,5679,ANTIOQUIA,Santa Bárbara,Población Menor de 1 año,VOP,428.0,278,64.95327102803739,1ra Dosis,None
2010,5686,ANTIOQUIA,Santa Rosa de Osos,Población Menor de 1 año,VOP,632.0,554,87.65822784810126,1ra Dosis,None
2010,5690,ANTIOQUIA,Santo Domingo,Población Menor de 1 año,VOP,222.0,154,69.36936936936937,1ra Dosis,None
2010,5697,ANTIOQUIA,El Santuario,Población Menor de 1 año,VOP,461.0,489,106.07375271149675,1ra Dosis,None
2010,5736,ANTIOQUIA,Segovia,Población Menor de 1 año,VOP,839.0,649,77.35399284862932,1ra Dosis,None
2010,5756,ANTIOQUIA,Sonsón,Población Menor de 1 año,VOP,649.0,494,76.11710323574731,1ra Dosis,None
2010,5761,ANTIOQUIA,Sopetrán,Población Menor de 1 año,VOP,263.0,184,69.96197718631178,1ra Dosis,None
2010,5789,ANTIOQUIA,Támesis,Población Menor de 1 año,VOP,250.0,178,71.2,1ra Dosis,None
2010,5790,ANTIOQUIA,Tarazá,Población Menor de 1 año,VOP,1019.0,707,69.38174681059863,1ra Dosis,None
2010,5792,ANTIOQUIA,Tarso,Población Menor de 1 año,VOP,153.0,68,44.44444444444444,1ra Dosis,None
2010,5809,ANTIOQUIA,Titiribí,Población Menor de 1 año,VOP,224.0,97,43.30357142857143,1ra Dosis,None
2010,5819,ANTIOQUIA,Toledo,Población Menor de 1 año,VOP,147.0,82,55.78231292517006,1ra Dosis,None
2010,5837,ANTIOQUIA,Turbo,Población Menor de 1 año,VOP,3548.0,2538,71.53325817361895,1ra Dosis,None
2010,5842,ANTIOQUIA,Uramita,Población Menor de 1 año,VOP,178.0,124,69.66292134831461,1ra Dosis,None
2010,5847,ANTIOQUIA,Urrao,Población Menor de 1 año,VOP,883.0,460,52.09513023782559,1ra Dosis,None
2010,5854,ANTIOQUIA,Valdivia,Población Menor de 1 año,VOP,506.0,367,72.5296442687747,1ra Dosis,None
2010,5856,ANTIOQUIA,Valparaíso,Población Menor de 1 año,VOP,122.0,52,42.62295081967213,1ra Dosis,None
2010,5858,ANTIOQUIA,Vegachí,Población Menor de 1 año,VOP,231.0,206,89.17748917748918,1ra Dosis,None
2010,5861,ANTIOQUIA,Venecia,Población Menor de 1 año,VOP,223.0,135,60.53811659192825,1ra Dosis,None
2010,5873,ANTIOQUIA,Vigía del Fuerte,Población Menor de 1 año,VOP,116.0,124,106.89655172413792,1ra Dosis,None
2010,5885,ANTIOQUIA,Yalí,Población Menor de 1 año,VOP,191.0,93,48.69109947643979,1ra Dosis,None
2010,5887,ANTIOQUIA,Yarumal,Población Menor de 1 año,VOP,941.0,799,84.9096705632306,1ra Dosis,None
2010,5890,ANTIOQUIA,Yolombó,Población Menor de 1 año,VOP,428.0,336,78.50467289719626,1ra Dosis,None
2010,5893,ANTIOQUIA,Yondó,Población Menor de 1 año,VOP,357.0,292,81.79271708683473,1ra Dosis,None
2010,5895,ANTIOQUIA,Zaragoza,Población Menor de 1 año,VOP,685.0,614,89.63503649635037,1ra Dosis,None
2010,8001,ATLÁNTICO,BARRANQUILLA,Población Menor de 1 año,VOP,20244.0,19752,97.5696502667457,1ra Dosis,None
2010,8078,ATLANTICO,Baranoa,Población Menor de 1 año,VOP,1038.0,994,95.76107899807322,1ra Dosis,None
2010,8137,ATLANTICO,Campo de la Cruz,Población Menor de 1 año,VOP,367.0,267,72.75204359673025,1ra Dosis,None
2010,8141,ATLANTICO,Candelaria,Población Menor de 1 año,VOP,254.0,241,94.88188976377953,1ra Dosis,None
2010,8296,ATLANTICO,Galapa,Población Menor de 1 año,VOP,772.0,699,90.5440414507772,1ra Dosis,None
2010,8372,ATLANTICO,Juan de Acosta,Población Menor de 1 año,VOP,303.0,307,101.32013201320132,1ra Dosis,None
2010,8421,ATLANTICO,Luruaco,Población Menor de 1 año,VOP,536.0,554,103.35820895522387,1ra Dosis,None
2010,8433,ATLANTICO,Malambo,Población Menor de 1 año,VOP,2334.0,1873,80.248500428449,1ra Dosis,None
2010,8436,ATLANTICO,Manatí,Población Menor de 1 año,VOP,282.0,282,100.0,1ra Dosis,None
2010,8520,ATLANTICO,Palmar de Varela,Población Menor de 1 año,VOP,450.0,430,95.55555555555556,1ra Dosis,None
2010,8549,ATLANTICO,Piojó,Población Menor de 1 año,VOP,110.0,77,70.0,1ra Dosis,None
2010,8558,ATLANTICO,Polonuevo,Población Menor de 1 año,VOP,279.0,208,74.55197132616487,1ra Dosis,None
2010,8560,ATLANTICO,Ponedera,Población Menor de 1 año,VOP,448.0,392,87.5,1ra Dosis,None
2010,8573,ATLANTICO,Puerto Colombia,Población Menor de 1 año,VOP,469.0,426,90.8315565031983,1ra Dosis,None
2010,8606,ATLANTICO,Repelón,Población Menor de 1 año,VOP,547.0,518,94.6983546617916,1ra Dosis,None
2010,8634,ATLANTICO,Sabanagrande,Población Menor de 1 año,VOP,554.0,507,91.51624548736463,1ra Dosis,None
2010,8638,ATLANTICO,Sabanalarga,Población Menor de 1 año,VOP,1890.0,1315,69.57671957671958,1ra Dosis,None
2010,8675,ATLANTICO,Santa Lucía,Población Menor de 1 año,VOP,245.0,125,51.02040816326531,1ra Dosis,None
2010,8685,ATLANTICO,Santo Tomás,Población Menor de 1 año,VOP,436.0,375,86.0091743119266,1ra Dosis,None
2010,8758,ATLANTICO,Soledad,Población Menor de 1 año,VOP,10440.0,6969,66.7528735632184,1ra Dosis,None
2010,8770,ATLANTICO,Suan,Población Menor de 1 año,VOP,166.0,102,61.44578313253012,1ra Dosis,None
2010,8832,ATLANTICO,Tubará,Población Menor de 1 año,VOP,206.0,142,68.93203883495146,1ra Dosis,None
2010,8849,ATLANTICO,Usiacurí,Población Menor de 1 año,VOP,180.0,142,78.88888888888889,1ra Dosis,None
2010,11001,BOGOTÁ D.C.,Bogotá D.C.,Población Menor de 1 año,VOP,119681.0,112629,94.10766955490011,1ra Dosis,None
2010,13001,BOLIVAR,CARTAGENA,Población Menor de 1 año,VOP,17047.0,19264,113.00522085997535,1ra Dosis,None
2010,13006,BOLÍVAR,Achí,Población Menor de 1 año,VOP,468.0,440,94.01709401709401,1ra Dosis,None
2010,13030,BOLÍVAR,Altos del Rosario,Población Menor de 1 año,VOP,295.0,159,53.898305084745765,1ra Dosis,None
2010,13042,BOLÍVAR,Arenal,Población Menor de 1 año,VOP,447.0,175,39.14988814317674,1ra Dosis,None
2010,13052,BOLÍVAR,Arjona,Población Menor de 1 año,VOP,1446.0,1321,91.35546334716459,1ra Dosis,None
2010,13062,BOLÍVAR,Arroyohondo,Población Menor de 1 año,VOP,216.0,210,97.22222222222221,1ra Dosis,None
2010,13074,BOLÍVAR,Barranco de Loba,Población Menor de 1 año,VOP,456.0,467,102.41228070175438,1ra Dosis,None
2010,13140,BOLÍVAR,Calamar,Población Menor de 1 año,VOP,509.0,510,100.19646365422396,1ra Dosis,None
2010,13160,BOLÍVAR,Cantagallo,Población Menor de 1 año,VOP,188.0,107,56.91489361702128,1ra Dosis,None
2010,13188,BOLÍVAR,Cicuco,Población Menor de 1 año,VOP,246.0,223,90.65040650406505,1ra Dosis,None
2010,13212,BOLÍVAR,Córdoba,Población Menor de 1 año,VOP,334.0,382,114.37125748502994,1ra Dosis,None
2010,13222,BOLÍVAR,Clemencia,Población Menor de 1 año,VOP,300.0,261,87.0,1ra Dosis,None
2010,13244,BOLÍVAR,El Carmen de Bolívar,Población Menor de 1 año,VOP,1784.0,1178,66.03139013452915,1ra Dosis,None
2010,13248,BOLÍVAR,El Guamo,Población Menor de 1 año,VOP,155.0,138,89.03225806451613,1ra Dosis,None
2010,13268,BOLÍVAR,El Peñón,Población Menor de 1 año,VOP,233.0,105,45.06437768240343,1ra Dosis,None
2010,13300,BOLÍVAR,Hatillo de Loba,Población Menor de 1 año,VOP,331.0,348,105.13595166163141,1ra Dosis,None
2010,13430,BOLÍVAR,Magangué,Población Menor de 1 año,VOP,2765.0,2189,79.16817359855335,1ra Dosis,None
2010,13433,BOLÍVAR,Mahates,Población Menor de 1 año,VOP,537.0,348,64.80446927374301,1ra Dosis,None
2010,13440,BOLÍVAR,Margarita,Población Menor de 1 año,VOP,225.0,85,37.77777777777778,1ra Dosis,None
2010,13442,BOLÍVAR,María La Baja,Población Menor de 1 año,VOP,1211.0,1063,87.77869529314616,1ra Dosis,None
2010,13458,BOLÍVAR,Montecristo,Población Menor de 1 año,VOP,468.0,331,70.72649572649573,1ra Dosis,None
2010,13468,BOLÍVAR,Mompós,Población Menor de 1 año,VOP,1017.0,861,84.66076696165192,1ra Dosis,None
2010,13473,BOLÍVAR,Morales,Población Menor de 1 año,VOP,474.0,365,77.0042194092827,1ra Dosis,None
2010,13490,BOLÍVAR,Norosí,Población Menor de 1 año,VOP,116.0,22,18.96551724137931,1ra Dosis,None
2010,13549,BOLÍVAR,Pinillos,Población Menor de 1 año,VOP,681.0,765,112.33480176211455,1ra Dosis,None
2010,13580,BOLÍVAR,Regidor,Población Menor de 1 año,VOP,249.0,87,34.93975903614458,1ra Dosis,None
2010,13600,BOLÍVAR,Río Viejo,Población Menor de 1 año,VOP,427.0,228,53.39578454332553,1ra Dosis,None
2010,13620,BOLÍVAR,San Cristóbal,Población Menor de 1 año,VOP,127.0,113,88.9763779527559,1ra Dosis,None
2010,13647,BOLÍVAR,San Estanislao,Población Menor de 1 año,VOP,358.0,316,88.26815642458101,1ra Dosis,None
2010,13650,BOLÍVAR,San Fernando,Población Menor de 1 año,VOP,327.0,320,97.85932721712538,1ra Dosis,None
2010,13654,BOLÍVAR,San Jacinto,Población Menor de 1 año,VOP,440.0,448,101.81818181818181,1ra Dosis,None
2010,13655,BOLÍVAR,San Jacinto del Cauca,Población Menor de 1 año,VOP,304.0,80,26.31578947368421,1ra Dosis,None
2010,13657,BOLÍVAR,San Juan Nepomuceno,Población Menor de 1 año,VOP,660.0,927,140.45454545454547,1ra Dosis,None
2010,13667,BOLÍVAR,San Martín de Loba,Población Menor de 1 año,VOP,436.0,358,82.11009174311926,1ra Dosis,None
2010,13670,BOLÍVAR,San Pablo,Población Menor de 1 año,VOP,693.0,647,93.36219336219335,1ra Dosis,None
2010,13673,BOLÍVAR,Santa Catalina,Población Menor de 1 año,VOP,306.0,160,52.28758169934641,1ra Dosis,None
2010,13683,BOLÍVAR,Santa Rosa,Población Menor de 1 año,VOP,475.0,470,98.94736842105263,1ra Dosis,None
2010,13688,BOLÍVAR,Santa Rosa del Sur,Población Menor de 1 año,VOP,978.0,958,97.95501022494888,1ra Dosis,None
2010,13744,BOLÍVAR,Simití,Población Menor de 1 año,VOP,498.0,456,91.56626506024097,1ra Dosis,None
2010,13760,BOLÍVAR,Soplaviento,Población Menor de 1 año,VOP,153.0,155,101.30718954248366,1ra Dosis,None
2010,13780,BOLÍVAR,Talaigua Nuevo,Población Menor de 1 año,VOP,271.0,278,102.58302583025831,1ra Dosis,None
2010,13810,BOLÍVAR,Tiquisio,Población Menor de 1 año,VOP,602.0,595,98.83720930232558,1ra Dosis,None
2010,13836,BOLÍVAR,Turbaco,Población Menor de 1 año,VOP,1243.0,1556,125.18101367658889,1ra Dosis,None
2010,13838,BOLÍVAR,Turbaná,Población Menor de 1 año,VOP,330.0,219,66.36363636363637,1ra Dosis,None
2010,13873,BOLÍVAR,Villanueva,Población Menor de 1 año,VOP,412.0,394,95.63106796116504,1ra Dosis,None
2010,13894,BOLÍVAR,Zambrano,Población Menor de 1 año,VOP,269.0,215,79.92565055762083,1ra Dosis,None
2010,15001,BOYACÁ,Tunja,Población Menor de 1 año,VOP,2926.0,2982,101.91387559808614,1ra Dosis,None
2010,15022,BOYACÁ,Almeida,Población Menor de 1 año,VOP,35.0,18,51.42857142857142,1ra Dosis,None
2010,15047,BOYACÁ,Aquitania,Población Menor de 1 año,VOP,348.0,351,100.86206896551724,1ra Dosis,None
2010,15051,BOYACÁ,Arcabuco,Población Menor de 1 año,VOP,102.0,100,98.0392156862745,1ra Dosis,None
2010,15087,BOYACÁ,Belén,Población Menor de 1 año,VOP,137.0,127,92.7007299270073,1ra Dosis,None
2010,15090,BOYACÁ,Berbeo,Población Menor de 1 año,VOP,44.0,27,61.36363636363637,1ra Dosis,None
2010,15092,BOYACÁ,Beteitiva,Población Menor de 1 año,VOP,42.0,39,92.85714285714286,1ra Dosis,None
2010,15097,BOYACÁ,Boavita,Población Menor de 1 año,VOP,120.0,72,60.0,1ra Dosis,None
2010,15104,BOYACÁ,Boyacá,Población Menor de 1 año,VOP,103.0,81,78.64077669902912,1ra Dosis,None
2010,15106,BOYACÁ,Briceño,Población Menor de 1 año,VOP,50.0,35,70.0,1ra Dosis,None
2010,15109,BOYACÁ,Buenavista,Población Menor de 1 año,VOP,109.0,67,61.46788990825688,1ra Dosis,None
2010,15114,BOYACÁ,Busbanza,Población Menor de 1 año,VOP,18.0,11,61.111111111111114,1ra Dosis,None
2010,15131,BOYACÁ,Caldas,Población Menor de 1 año,VOP,61.0,39,63.934426229508205,1ra Dosis,None
2010,15135,BOYACÁ,Campohermoso,Población Menor de 1 año,VOP,84.0,81,96.42857142857143,1ra Dosis,None
2010,15162,BOYACÁ,Cerinza,Población Menor de 1 año,VOP,61.0,63,103.27868852459017,1ra Dosis,None
2010,15172,BOYACÁ,Chinavita,Población Menor de 1 año,VOP,61.0,37,60.65573770491803,1ra Dosis,None
2010,15176,BOYACÁ,Chiquinquirá,Población Menor de 1 año,VOP,1115.0,1144,102.60089686098655,1ra Dosis,None
2010,15180,BOYACÁ,Chiscas,Población Menor de 1 año,VOP,91.0,48,52.74725274725275,1ra Dosis,None
2010,15183,BOYACÁ,Chita,Población Menor de 1 año,VOP,243.0,208,85.59670781893004,1ra Dosis,None
2010,15185,BOYACÁ,Chitaraque,Población Menor de 1 año,VOP,110.0,105,95.45454545454545,1ra Dosis,None
2010,15187,BOYACÁ,Chivatá,Población Menor de 1 año,VOP,107.0,75,70.09345794392523,1ra Dosis,None
2010,15189,BOYACÁ,Ciénega,Población Menor de 1 año,VOP,91.0,81,89.01098901098901,1ra Dosis,None
2010,15204,BOYACÁ,Combita,Población Menor de 1 año,VOP,206.0,197,95.63106796116504,1ra Dosis,None
2010,15212,BOYACÁ,Coper,Población Menor de 1 año,VOP,74.0,63,85.13513513513513,1ra Dosis,None
2010,15215,BOYACÁ,Corrales,Población Menor de 1 año,VOP,40.0,50,125.0,1ra Dosis,None
2010,15218,BOYACÁ,Covarachía,Población Menor de 1 año,VOP,58.0,40,68.96551724137932,1ra Dosis,None
2010,15223,BOYACÁ,Cubará,Población Menor de 1 año,VOP,159.0,161,101.25786163522012,1ra Dosis,None
2010,15224,BOYACÁ,Cucaita,Población Menor de 1 año,VOP,96.0,93,96.875,1ra Dosis,None
2010,15226,BOYACÁ,Cuítiva,Población Menor de 1 año,VOP,37.0,25,67.56756756756756,1ra Dosis,None
2010,15232,BOYACÁ,Chiquiza,Población Menor de 1 año,VOP,124.0,98,79.03225806451613,1ra Dosis,None
2010,15236,BOYACÁ,Chivor,Población Menor de 1 año,VOP,43.0,30,69.76744186046511,1ra Dosis,None
2010,15238,BOYACÁ,Duitama,Población Menor de 1 año,VOP,1849.0,1772,95.83558680367766,1ra Dosis,None
